60.19	56.9391
64.1031	59.3074
58.9658	64.0498
56.7565	57.3952
55.9078	57.0088
63.9431	58.8155
56.6609	53.7592
56.857	57.9335
66.065	61.5038
66.7639	57.1164
59.6796	52.9933
60.6111	61.7846
61.606	59.0779
60.2873	52.7864
57.1334	59.4145
60.2167	54.3919
60.51	57.3307
54.664	56.0043
58.5195	55.5011
65.174	58.9474
58.9112	53.6573
58.2057	54.3124
69.0968	55.5952
60.903	55.2436
63.2125	54.1413
60.3445	63.0598
62.8264	61.6214
57.7242	57.4073
60.409	57.4392
60.7911	57.6556
60.0665	63.889
60.0117	53.9079
63.1182	56.5466
69.5646	65.2231
61.9445	56.7491
61.3191	57.1942
56.7428	58.0005
59.0583	62.3314
60.6289	67.0243
58.5175	57.4133
63.4967	57.902
61.4615	57.4437
59.3061	57.9188
60.6933	57.6409
60.6587	57.3873
59.4084	62.9464
68.3697	58.1516
60.153	57.7183
60.3055	58.9818
61.6561	61.9007
60.7463	47.7085
61.1581	57.263
57.9712	56.8354
60.2887	59.5245
60.0039	55.7139
60.5913	57.9526
57.9773	56.8698
60.6324	54.4357
60.5958	57.3728
60.6144	57.5076
66.7472	57.0571
58.0048	56.5009
59.7802	57.6113
61.0263	57.4422
60.3855	57.518
62.4369	53.2153
59.987	59.111
57.7167	61.7095
65.8403	61.1332
56.346	48.0559
61.098	52.2819
56.9422	56.779
62.7727	57.8737
59.2804	58.4539
54.0783	62.6497
59.1823	63.9096
63.7323	54.9567
63.8078	62.9421
61.1315	56.0757
64.7103	57.3853
52.2993	59.5581
60.1187	53.1825
53.3799	56.4377
64.9034	52.8813
62.0975	56.4344
62.2407	58.3192
59.7026	64.2918
55.1291	57.6721
60.8768	61.0525
69.7959	61.4701
65.8281	58.2264
54.6632	59.9204
67.2565	56.4468
63.65	58.7401
69.6144	54.8705
53.3551	58.2247
52.6802	55.1524
55.3038	60.6418
69.6601	60.3624
58.8964	59.7435
71.6139	62.1721
60.8529	58.6311
55.7378	56.7033
58.9994	61.089
58.9344	56.3119
62.4415	51.5911
56.5483	55.1512
58.4895	57.4666
58.2777	54.267
63.9394	57.6728
60.8298	57.3748
66.3578	58.6265
62.808	56.2986
59.7421	55.4767
59.5193	57.6508
65.8103	57.225
65.9529	49.8474
60.6415	58.1386
64.1976	57.7433
58.7466	56.4953
58.918	59.5099
60.1885	57.3083
58.0561	52.8916
62.1726	57.8003
55.8817	57.6255
62.0213	57.4468
59.401	57.0095
54.1976	51.2639
59.384	57.8685
60.2667	57.5857
63.1446	56.1156
59.6481	56.7449
61.1318	58.1584
56.8546	56.4911
59.3865	57.2987
59.7017	57.5588
57.8804	57.3582
67.375	59.4081
59.2714	55.3958
59.4029	58.6701
66.8502	56.3937
62.9533	53.7542
80.1539	31.8482
80.1667	31.8542
81.4045	33.2998
80.0479	32.164
75.747	22.4976
84.4536	42.4646
79.7105	31.6002
77.9956	27.1501
79.7205	31.3318
80.1323	31.624
78.3666	26.2902
80.6131	31.2752
83.0658	36.8694
80.2482	33.5269
80.191	32.5434
80.8062	33.734
78.9833	30.4422
80.3603	32.7255
80.0865	31.2968
80.2237	31.8526
80.3959	31.5173
80.0123	31.2312
78.0927	28.5057
79.7242	32.4588
80.1551	32.0544
80.9182	31.9115
80.1931	31.7202
87.0801	47.633
82.0327	35.2701
80.1093	31.7509
79.8523	32.45
80.5237	31.8655
80.3375	31.162
80.1441	32.3812
79.7313	31.7527
78.822	30.1915
79.0395	30.0024
81.7135	34.9925
79.7787	30.147
80.463	33.2333
80.871	33.0379
80.2111	32.0817
79.6375	30.9563
81.9768	34.6596
81.4605	35.4382
80.0565	31.9364
80.2089	31.3456
81.4401	34.1234
79.6609	31.9691
77.6131	24.8465
80.3464	32.9093
80.2646	31.7894
80.955	32.7365
79.5322	31.1178
83.045	39.3096
77.8414	26.0729
80.0041	31.8331
80.2814	32.013
80.2738	31.2234
82.3913	36.9439
80.3386	31.8982
81.2869	34.6251
79.8904	32.442
80.0447	33.1643
80.7446	34.2555
80.4251	32.9956
79.7594	30.2109
80.3448	31.4797
76.5502	24.034
79.5527	31.551
79.464	31.3497
80.8717	33.574
79.0932	30.5223
81.6852	35.2965
82.6228	37.6658
79.5299	31.2036
80.8686	33.2209
80.9594	34.4872
79.9275	32.4108
87.8184	48.7392
79.8472	32.2218
82.4822	36.7091
74.6769	20.5186
75.6701	20.7223
79.5489	28.7279
80.0483	32.0713
78.3491	28.8029
79.7162	30.6135
80.0272	31.617
80.6827	32.4616
80.2853	31.4938
80.0804	31.6615
81.3173	35.4777
80.1588	31.9814
79.74	31.5778
82.384	36.841
81.1391	34.3836
80.1055	32.1833
80.4038	30.6622
80.378	33.4441
83.4173	38.6159
80.2784	31.3853
80.7293	34.7456
81.7119	33.6333
78.6635	26.9352
82.4624	38.1716
79.7415	31.984
80.0772	32.5023
80.6626	31.8966
80.0845	31.1838
76.9386	25.9892
79.7272	32.4228
80.7409	32.5526
79.5836	29.187
79.8321	31.9665
80.5372	31.3397
79.0738	30.8028
80.0667	31.5995
79.5205	31.6433
80.9054	34.5541
80.8452	32.0117
77.9897	27.9572
78.2642	27.5308
79.7569	32.1799
80.1751	31.811
78.7644	29.7715
80.7401	31.461
80.0677	31.0656
80.0394	30.1473
79.5571	31.0093
81.4158	33.5578
81.1913	32.5091
80.6982	31.668
77.5604	27.4485
80.0133	32.7081
80.6511	31.3841
80.3796	31.4893
80.2012	31.8315
82.6789	37.7676
81.4108	34.4096
80.4354	30.9671
80.7017	33.0432
80.3774	33.4756
81.741	34.6944
84.1928	39.8948
81.6145	34.9032
81.8622	37.0753
78.6245	29.2352
78.4164	28.5702
80.539	31.9676
79.0774	30.3642
80.3277	31.9525
83.3182	37.9714
77.3023	25.1826
80.1609	32.0399
77.8965	28.229
81.4317	33.3112
80.508	32.3708
80.108	31.8049
79.9724	31.8884
79.8059	31.6113
80.6176	32.0301
76.9876	25.7669
82.5716	37.3098
79.1983	29.8565
80.1386	31.3545
80.4871	31.7801
81.0903	33.2925
83.8276	39.5673
81.0543	34.118
77.7978	25.2419
82.0258	35.1165
80.1997	31.9385
77.9437	28.1959
81.0253	32.3873
79.4826	30.9589
81.428	34.4223
83.2651	37.3469
79.4142	30.6704
80.2041	31.9504
80.419	32.0706
79.8983	32.5682
84.0462	40.2858
79.9912	32.3363
80.4119	32.8544
80.4358	32.0802
80.3057	33.1037
80.3031	32.5811
78.4151	28.376
80.0444	31.1497
80.2004	31.7772
80.347	31.9069
81.1277	33.5577
80.3332	31.5488
80.0037	31.7963
81.3436	36.0446
80.0694	31.6789
83.8129	40.4012
76.4997	24.9477
80.0316	31.1699
80.6848	32.0541
80.5462	31.7833
79.8308	31.2788
80.2655	31.6263
80.1456	32.008
80.1309	31.8213
84.0886	39.7888
82.9529	37.5007
83.0805	37.0801
80.4979	33.4141
80.4013	31.6083
80.8489	31.7021
77.0113	24.1615
80.4332	31.9006
83.3661	38.9733
79.7834	29.7329
79.4956	30.998
80.1232	30.7078
80.9552	34.2258
79.4615	30.5632
80.9259	34.5634
81.1502	35.5939
80.1301	31.6893
80.337	31.8247
80.4702	31.5881
79.7009	29.3194
81.3791	33.4609
81.2965	33.0224
82.6048	37.4236
80.0959	32.2309
80.3405	31.7316
80.2254	32.0673
78.3116	26.5635
79.8633	31.73
80.1482	32.7644
79.8612	32.6404
79.9001	30.2014
80.2537	31.2497
79.9794	31.508
79.3892	31.3943
80.4691	33.2987
79.3855	29.8525
79.6952	31.8633
80.0655	32.0227
80.178	31.8992
80.5977	32.0805
79.6916	32.3332
82.0904	35.1763
80.8405	31.8841
76.5283	24.9459
82.4212	36.3776
79.8981	31.1092
79.7178	31.0439
80.0582	31.698
80.3839	31.0353
79.6283	31.5582
80.1145	31.7601
80.1662	31.8423
80.1782	31.8281
80.3377	31.9212
80.3932	31.8781
80.6192	33.7849
78.9583	28.77
80.1586	31.8947
80.4251	33.1304
79.9667	31.683
75.9789	22.9116
79.9021	32.6404
79.3684	31.2065
80.632	31.5242
78.6234	26.7976
82.1151	36.6545
80.1903	31.2794
78.2506	27.993
80.3627	31.9323
79.4991	29.1216
79.4667	31.5069
79.9291	31.75
79.8243	32.416
80.4408	33.7683
81.8119	34.8676
81.0502	33.6169
79.356	28.5392
80.1326	31.5779
80.8644	32.632
81.3645	32.8765
80.0966	31.7165
79.7111	30.2781
80.2431	32.2048
81.1061	33.3595
78.6719	28.3364
77.3955	23.9849
80.3701	32.1815
78.311	28.9805
80.0235	31.6652
80.7421	31.7527
79.7947	31.9734
80.5035	31.7469
80.1166	32.2298
84.6693	42.9031
80.1493	32.2249
80.6087	32.6636
81.0657	32.9468
80.1313	30.0606
80.039	30.9948
80.1634	31.8965
79.9197	31.4215
79.5254	29.6488
80.7696	32.0548
80.0461	32.6821
80.1174	32.0442
80.9781	32.6904
82.6585	36.6934
80.4429	31.2164
78.8005	29.2268
80.1183	31.6191
37.8274	81.6341
40.6233	81.3072
40.1478	78.537
44.8651	84.7994
43.444	82.2866
36.9199	73.4895
41.3241	77.1595
36.9418	73.3394
37.8563	78.967
42.419	78.0052
41.5993	77.6671
42.1352	79.9127
43.2656	78.3776
38.3032	78.8008
41.4377	77.1258
42.526	77.3661
46.9139	81.0971
44.2979	80.3024
34.7079	80.3582
41.2797	80.318
35.2874	80.7952
44.2286	75.5194
41.6433	78.6159
41.97	79.3447
42.2961	82.1595
40.0008	78.9447
42.9586	77.5621
45.7561	78.8245
41.5417	78.5827
38.9552	75.07
41.5598	78.6499
44.3447	78.3977
40.4792	74.921
38.9392	73.0768
47.3485	84.7098
49.1614	77.8997
43.7483	78.513
45.257	84.8127
41.7197	77.8243
40.5986	78.7439
43.7568	79.4323
42.0319	79.4333
41.8963	74.6595
46.9422	82.2619
39.7688	76.2902
41.8149	79.0096
40.7289	79.887
36.0319	77.8673
47.3799	79.5167
44.5199	76.3833
44.6537	82.8924
41.0019	73.2704
39.654	81.5936
40.7694	71.8592
41.7091	79.2545
44.226	75.405
41.1526	78.4658
40.7814	76.5816
39.4022	80.3914
48.1133	78.1413
39.6118	79.4614
45.8538	78.6673
41.9721	78.9724
42.4476	78.1552
37.772	72.7349
44.8336	78.9445
41.2227	78.745
40.8745	82.4896
41.7016	77.4869
39.5274	78.6698
41.2541	80.6622
41.2109	73.592
40.7023	78.7385
37.666	81.5936
39.6548	78.4388
50.8535	83.071
41.4014	81.646
44.0782	78.2395
43.6951	81.4456
39.3758	75.0953
41.841	79.5929
42.5991	78.7029
41.4562	78.7355
40.8712	80.3987
37.7858	81.179
41.7169	79.2321
46.0371	78.0609
38.8873	74.6909
39.5641	80.8571
38.6436	79.1388
44.0667	76.8761
43.8437	73.03
37.0839	72.7884
42.2917	78.1112
39.1555	78.9079
40.2666	81.406
47.4368	81.2039
40.6176	76.086
46.3768	79.3154
44.6307	79.6523
40.2309	78.6873
41.3946	78.6971
42.5053	79.0566
41.6926	78.5113
42.4023	73.7453
41.7447	78.2955
41.5672	78.7824
41.6019	78.7562
41.7515	78.7648
45.923	80.372
44.7833	81.9282
41.8199	85.1439
41.7393	77.1537
44.1415	78.0207
39.9634	75.194
37.336	78.4232
41.9227	77.9215
43.4717	80.8225
39.7669	79.2218
41.2028	77.3494
40.7504	80.3363
36.5147	79.0525
45.9328	80.5961
42.9472	86.0855
48.0128	78.558
34.4915	70.2496
41.0969	77.0451
40.746	79.1404
42.0476	75.0495
39.7747	79.2207
40.8428	77.1823
39.7806	74.9559
42.604	82.5049
40.7565	76.6203
41.4317	82.8815
41.061	76.5111
41.2388	78.4064
40.6337	75.0353
42.2419	75.4048
41.6039	73.0594
41.4512	79.3966
39.8478	82.2297
42.4375	72.1868
40.389	79.242
40.0902	77.292
40.2367	78.2997
47.2917	83.0363
41.8621	84.0463
32.9002	72.7685
41.8618	81.1618
42.5356	74.5471
47.0922	77.0669
40.0598	79.0903
41.2851	77.4986
49.2415	82.9655
40.0079	74.9617
41.7673	78.5965
42.472	76.8456
38.6415	80.1444
42.6689	78.8562
43.0747	77.6261
40.5714	78.1619
42.922	78.7348
42.785	76.2201
43.408	78.5264
47.3514	78.878
41.2386	77.7312
43.0686	84.4506
40.9142	81.1927
42.2198	72.4557
39.2185	71.3763
41.2677	78.6951
39.9149	78.4376
38.2693	74.968
52.7515	83.1478
44.8519	80.5219
43.0779	77.0145
41.3556	75.808
39.214	76.9924
41.6855	79.4023
38.9713	77.2742
39.8498	77.672
47.3727	80.7244
38.941	78.8256
37.723	79.0154
41.5564	78.4464
45.6799	84.4976
44.4336	82.0061
40.4359	78.3919
45.3154	77.6082
42.5019	75.9577
41.5895	77.5793
42.0083	78.7815
50.6612	85.8859
43.6648	85.9634
40.3522	78.5432
40.1407	75.9648
40.3852	79.2473
36.7398	70.1756
41.2453	78.4453
38.2124	78.6262
41.6884	78.6845
44.8865	83.6781
38.3821	80.8301
41.4249	79.659
45.7338	78.9952
39.6276	78.5999
39.0282	78.9593
40.9417	75.8123
39.7561	81.5245
39.7137	74.2547
40.2891	80.191
38.5257	79.1581
40.9628	83.3942
36.9249	79.7068
46.0942	77.9073
42.3146	73.7571
42.0509	78.873
42.2736	79.0806
40.1492	79.0336
39.4018	79.9506
38.514	79.6221
43.0243	78.102
41.6775	80.6826
42.5796	79.5608
41.1488	83.7715
43.3989	76.5343
41.5806	78.3594
41.7023	77.1194
41.527	77.5605
39.1163	81.1977
40.535	76.2342
41.486	77.3921
37.1779	81.4715
41.5631	80.501
38.7951	81.3315
47.2691	80.2678
47.193	84.4046
43.2892	81.5223
36.6654	80.2105
41.1721	71.7873
42.6115	81.4461
37.5997	80.6621
38.5561	71.8324
37.5573	80.9249
43.7958	78.4801
36.3857	78.4086
43.0138	81.8594
43.5085	79.1564
41.4036	74.2189
42.5611	79.342
43.9793	74.0773
46.7107	81.7914
38.7631	74.9416
43.0001	76.5803
38.4225	78.4381
41.7146	82.2655
42.7371	81.9417
39.9587	79.2459
47.4648	77.881
34.5692	78.819
40.9515	75.6149
46.9782	78.0552
46.8229	82.7985
41.4951	85.2935
40.9701	75.0741
44.2826	79.5974
45.9556	81.8479
42.3311	81.3081
47.6144	77.2131
39.1976	78.9416
44.8649	81.3885
49.6658	81.6784
41.0336	76.7856
43.0167	81.149
35.7467	79.753
40.422	78.5798
44.6368	76.3341
43.9514	75.8221
42.4145	74.3433
47.0062	77.1204
42.1187	77.9726
39.6617	80.1039
39.4708	73.9061
39.4912	75.5947
42.595	78.8228
40.8283	80.6161
41.952	77.8231
44.195	78.5934
40.9814	83.6083
39.5817	78.8858
42.2776	80.8328
36.3959	81.0632
42.2943	80.4253
40.7626	77.1304
34.7933	79.7148
45.7554	79.5861
39.4274	83.7428
44.5674	76.8552
41.6359	78.6189
41.9485	80.4779
37.6176	79.5539
34.9378	80.5118
45.6566	74.3012
48.4407	80.9641
40.3329	71.787
39.2795	81.7694
37.2621	77.2258
46.1751	81.7277
48.9182	77.3934
42.7388	81.5258
41.8155	81.9422
43.7035	75.5506
41.6444	78.3624
77.7811	75.1059
82.3974	72.5025
74.9723	78.1756
87.516	69.8897
82.8194	74.2074
80.0913	74.9332
83.1165	78.3383
79.3019	76.4859
81.0467	70.6465
80.354	75.4792
84.4662	65.4835
80.3962	73.1228
82.3065	73.3789
82.2156	73.2296
81.1389	72.3618
77.9936	77.4397
85.4769	71.3941
80.3457	73.5855
79.0712	74.5884
81.5652	73.3433
84.1289	70.1474
83.2054	75.133
78.6032	70.1427
82.4835	70.4997
83.2886	78.1206
81.8063	79.796
85.762	70.9386
82.8589	65.243
83.6727	73.7798
77.6	78.0347
82.4098	71.4042
83.0583	71.099
86.2189	73.5684
81.5131	70.4478
82.8478	65.5405
78.4838	77.1499
88.0362	70.6363
76.7482	72.7417
82.507	73.4215
81.3781	73.8344
84.0863	73.7972
84.0943	73.9611
82.8276	76.2021
82.2883	72.8314
85.4886	76.9396
82.9623	73.2301
83.5428	73.1189
81.8338	80.0932
82.3417	70.1523
81.2152	68.9907
82.9969	69.9565
86.1563	66.1642
81.6955	74.7629
77.4526	75.7135
80.3577	71.2231
79.8056	71.438
88.1789	72.7577
85.8867	70.0187
83.4996	72.8517
83.9121	73.6259
84.1045	73.8224
84.01	72.8839
87.4544	68.6096
86.2334	74.7768
82.0253	71.4625
81.7862	73.2248
84.4729	68.2981
84.6484	71.936
79.3669	72.4513
82.1906	73.2848
82.6465	64.698
82.035	74.8217
81.454	70.7227
83.8223	76.638
86.9471	74.5767
81.6054	73.3183
80.1177	73.7548
84.8783	74.898
81.4105	72.3255
83.8036	74.9612
84.027	72.5456
78.9601	71.4058
82.7169	70.8345
78.9448	73.8035
83.503	66.8528
84.8151	74.1869
81.6091	74.7764
80.1511	76.1094
82.267	68.909
87.3672	73.444
80.8153	73.7136
75.5829	75.1858
81.4697	72.9209
83.2758	70.7452
84.8264	76.255
79.9903	78.4535
80.2674	72.7804
82.8147	80.8738
82.0707	70.5318
82.4594	74.1664
80.4474	74.7122
82.3108	73.3302
83.9514	72.8923
82.7711	73.2798
85.1644	72.135
81.639	71.134
79.8007	72.3995
79.0612	73.8038
82.1909	72.8448
86.5754	72.3314
73.5295	81.4058
87.7711	70.385
79.299	68.5472
80.9917	76.2429
78.9388	71.221
87.9221	65.5497
87.6935	68.4572
81.9439	73.5945
80.7929	73.095
85.0451	76.4015
81.1748	76.6105
82.4765	76.1114
84.8586	78.9052
81.2231	73.9235
87.3532	71.2802
84.259	71.6861
83.2798	73.4777
81.764	73.0018
82.4322	74.472
77.7697	79.8253
86.8493	67.7155
80.5658	69.863
84.0349	79.0707
79.6953	72.6378
83.2589	78.2799
81.7441	70.9397
85.6029	73.0586
80.5089	76.2512
85.4628	77.347
84.609	65.1306
79.6943	67.4692
82.7192	78.5316
81.8209	71.9382
79.52	78.6424
81.7777	72.4927
84.6512	68.3647
82.508	74.6712
82.4674	80.63
82.2616	73.5941
80.5391	73.2659
82.325	73.2088
85.0376	73.9749
82.1337	73.3356
79.6786	72.4615
86.2425	74.101
82.569	70.3854
80.0872	67.2603
82.5395	71.578
84.3911	73.0036
82.0238	73.2928
84.857	70.3697
82.5515	73.8284
82.0367	73.2364
82.2025	74.9214
83.7718	76.148
87.1723	68.552
85.0904	72.0163
81.6775	73.9989
82.2103	73.2911
81.5455	75.5486
83.5648	75.6631
86.8626	73.7331
82.5997	73.0652
81.7252	73.0254
87.7906	72.2361
80.844	72.9985
79.147	75.1113
84.1654	76.4836
82.5429	73.2758
75.1215	82.8365
80.4706	78.8001
82.0194	73.4233
86.9991	70.5259
80.9779	66.3654
82.2078	71.184
86.6139	71.7138
82.9379	71.8721
83.7582	76.3266
78.3999	73.2487
80.0231	73.2106
86.2569	71.9773
83.8764	65.2792
84.9343	71.3993
82.8297	71.548
82.1259	75.0089
87.4643	72.9921
81.9058	72.9125
81.7018	72.9596
79.7804	71.5342
83.8515	76.8484
82.9398	72.49
75.4841	79.6342
87.869	73.9021
82.1908	73.2077
78.6495	75.9
82.3987	68.7499
78.7988	74.1203
83.9339	72.6322
82.2425	72.7248
85.4412	72.5575
78.8351	73.7539
83.8587	70.0545
84.0425	76.229
81.7395	73.4126
80.7913	73.7341
87.2285	75.0708
78.8166	70.2817
83.6225	70.9204
82.2293	78.6837
88.8892	70.2505
82.2623	74.5025
79.5124	69.6429
83.2238	72.5434
81.5593	68.9874
84.3572	78.4897
83.3716	75.8772
82.2474	78.0882
80.1102	75.933
84.1752	73.1595
80.8779	73.299
82.2533	75.8955
81.7807	71.5863
83.7977	72.8814
80.1204	75.5177
81.9628	81.0748
81.4732	73.4183
83.2086	71.6249
87.6503	65.9112
82.3856	74.9355
81.9737	73.7829
81.8756	74.3887
81.1971	66.452
80.1526	70.5057
82.7031	73.4324
84.3891	72.1571
81.046	73.5109
78.2368	75.9352
80.1172	71.5857
86.6928	71.6961
82.9673	73.0398
85.0888	73.681
78.6935	73.2999
76.9656	72.1159
80.4925	73.5492
87.0054	73.89
81.8932	72.8481
85.3692	74.6285
80.7072	68.7932
75.0459	80.0215
82.3959	73.7866
83.5804	71.0711
79.0206	74.7165
81.3092	73.9043
80.181	72.8106
82.5404	73.3788
82.0947	73.0529
82.7081	69.4553
82.2664	72.0677
76.8565	76.2193
82.3113	73.372
82.1079	80.0206
82.8531	73.13
82.0757	73.8235
78.126	73.7962
81.9438	66.2327
83.3504	74.4564
78.9552	73.1946
82.2843	76.3117
77.5555	71.9683
86.5084	71.3697
82.0455	72.9132
84.9547	73.8979
76.2269	79.2243
82.1464	70.076
82.4013	75.3991
80.3369	69.8753
82.3589	72.8083
79.6353	71.0294
82.0083	72.831
82.9133	73.5488
82.3455	74.7394
81.8542	74.0451
80.9623	73.4937
84.1762	77.7572
80.2184	75.1958
80.3874	67.5499
83.0065	73.9162
82.414	72.9074
85.273	76.9968
86.676	75.3547
81.1031	70.3822
82.5414	73.4466
81.6615	77.0855
78.6227	76.5634
81.7269	73.3788
80.9453	73.6879
75.7421	77.4445
81.8251	73.1938
78.802	76.5562
82.3618	73.4216
81.2295	72.8049
83.7545	69.6979
79.7918	69.4723
82.2224	74.2716
82.1895	73.2158
79.7233	71.3358
80.0258	73.3812
81.3319	73.7376
86.0951	16.2251
86.0387	15.7731
85.7363	15.4639
86.3391	12.6214
83.9094	15.9543
84.9248	16.409
87.599	13.395
90.5936	15.0106
89.5835	12.3485
81.8079	10.8536
89.8976	19.8452
86.9087	15.3957
84.9653	14.3827
83.4293	16.1575
84.4234	15.3197
83.5128	21.2354
82.8179	15.5649
87.541	12.8878
85.0965	15.6224
80.0816	17.6612
83.2621	15.0748
87.6863	17.6593
82.6192	17.2906
86.2679	18.8399
83.9974	15.4358
85.4338	13.5067
85.5233	14.1357
85.0538	16.0159
86.8442	16.0118
88.8714	20.556
86.4185	16.1232
85.128	15.6049
87.5825	20.4959
84.0375	15.5757
89.234	14.905
87.3527	12.6426
83.6433	20.0181
82.6499	14.2732
85.4922	15.965
88.3537	21.0648
80.742	16.8787
84.0299	11.8907
83.4602	21.3597
86.4053	13.9325
85.6454	11.7143
85.7972	16.0214
85.0046	10.8829
80.4936	14.898
86.4374	15.0149
85.8587	15.0101
87.0247	12.146
85.5656	16.21
85.0176	12.7908
85.0057	15.7848
82.8005	14.5089
86.1994	16.0156
84.9537	15.751
86.7125	16.8762
83.8142	15.677
84.7644	16.4348
85.6349	15.815
86.0606	15.2843
86.9288	16.8662
83.8328	18.5708
86.0986	14.032
82.9229	14.3653
86.6051	17.2932
87.1556	19.4747
86.5489	16.1762
85.184	11.0475
84.6256	15.4064
83.6081	17.8429
85.9707	20.2806
84.9938	15.6042
89.4124	20.2052
86.4325	17.0593
84.8108	16.1786
81.7619	18.1929
85.8058	19.6183
86.1242	16.1722
88.5793	17.2115
85.0577	15.7049
87.7125	16.1227
88.3864	11.1281
89.1699	17.0415
80.2394	8.7835
86.2759	15.7988
82.4185	16.7369
81.3124	15.713
84.0335	16.4912
85.8042	17.8196
84.6257	14.5306
85.8516	15.1301
85.1282	15.375
90.5005	16.4126
85.7309	13.9276
84.5589	19.2916
89.5245	15.0977
86.3995	15.0435
86.2642	15.9379
86.1631	16.9376
85.8934	16.2874
91.2023	16.0368
84.2824	17.7832
82.456	13.3679
84.2281	17.5525
86.0845	15.5375
84.1096	18.8742
82.1428	15.3468
84.0357	16.9437
82.7802	18.9078
84.4734	16.457
84.7812	11.4745
88.7269	16.6179
83.0159	13.4329
85.0925	15.7811
84.7276	12.1785
87.0599	14.9782
78.0153	13.6449
81.4379	13.2655
83.4483	17.3379
85.2423	15.9874
85.4012	15.7449
88.3375	15.8482
85.0219	11.0573
83.645	15.1205
88.1217	17.232
81.3239	13.9752
87.1255	14.034
78.9356	15.9383
87.369	15.6226
85.8834	14.9259
77.8867	14.0736
87.2057	12.2354
88.2097	16.1493
78.7336	14.4875
84.9751	16.7033
84.3833	17.0416
85.0663	15.784
81.224	17.7846
83.8609	14.0215
85.0959	15.792
85.9703	15.6782
85.4753	19.0254
89.5723	12.6593
85.7833	17.0565
85.02	16.4752
84.5303	15.0476
87.7422	13.4877
85.0153	15.5701
81.9256	20.1704
87.1689	15.5981
81.8014	14.0185
81.5298	16.739
86.4088	17.1351
90.2529	16.2041
90.8069	14.6564
79.9326	10.6384
85.4996	8.1095
84.3813	18.2032
88.8504	14.7016
87.7964	24.2679
85.1866	15.6896
82.1361	17.5823
81.0775	16.0434
84.315	15.6573
84.4088	15.0085
83.062	11.7906
83.579	12.7898
81.9541	11.7296
85.8703	15.7931
85.7846	15.3281
87.6408	18.3646
84.2576	15.3072
84.8974	19.9427
86.2925	24.3856
85.6561	12.8799
83.4171	18.9042
87.2516	21.757
86.9167	10.5039
